compound_id,standard_dgf_mu,standard_error
C15971,-535.722208773525,10.054058351844237
C15974,-1700.8367484329171,9.101227856456438
C15976,-1707.991325250098,9.017911326559855
C15978,-1700.8367484329171,9.101227856456438
C15980,-3201.4595818196112,8.303760343355977
C15981,808.7253748068154,21.92015521814481
C15982,21.097912059062857,24.4220403279984
C15983,-148.4713248688057,24.02599616359438
C15984,-911.2119838880628,26.662295460942413
C15986,-399.19535850699697,7.523747364503819
C15987,-330.3348679385317,4.481607137680984
C15988,-563.4993970372338,5.32886619627865
C15989,-1399.3402101400504,5.428349137805826
C15990,-5156.787780122845,9.149770648476519
C15991,-5156.787780122845,9.149770648476519
C15996,-236.96623480943654,5.732375604819835
C15997,-452.1733884305837,7.140583604909582
C16001,-3996.617970340162,28.471120045917722
C16008,-1607.611122112681,29.381749460006894
C16014,172.45564105396846,5.948030718397474
C16015,-39.847978165453924,5.063921987664824
C16028,-179.0372266565368,11.592403373754204
C16038,183.15284332825527,9.716604125250587
C16069,-1267.4151785275694,3.377470815586793
C16070,-2115.6837770371435,8.537437618235973
C16071,-739.1724590405602,9.99079148281687
C16074,113.62007789490497,4.35502737497319
C16075,-99.38755826175043,6.044609779058803
C16097,-2359.2514845404553,22.479655827185994
C16098,-2056.4414828036165,22.550651583356565
C16108,-1301.9262175468953,19.518741176813446
C16138,-347.82523326261185,6.505494415271508
C16141,217.77489056300448,10.090688347500581
C16142,203.4777750150119,10.183284019694044
C16143,1.60059224430033,10.054815552058397
C16144,712.5721132253079,15.233941245215574
C16145,944.2210882682798,17.403200915352283
C16146,609.9872129536977,16.951637410369003
C16147,-81.21137082226785,17.766949705320023
C16148,-129.4745875658864,21.22471106993885
C16149,-571.1855048971306,3.7081559246875564
C16150,178.980464409198,9.149211218027096
C16151,-62.97940662372769,6.442182273157862
C16152,-918.1558386816168,10.787068275490725
C16153,-2843.438906045634,5.36071097700482
C16154,-2925.9457678689837,7.2284444144137145
C16155,-2973.6748432414647,5.736832024233789
C16156,-46.58929153185973,27.743960251745875
C16157,35.91757029148918,27.59650044262062
C16159,-777.737425242547,1.7898738033471424
C16162,-2879.13774823559,12.206752105106363
C16163,-2801.921423221266,12.85887429341067
C16164,-2787.612269586904,13.290581066901314
C16165,-2710.3959445725804,13.998582231690794
C16166,-2696.086790938218,14.426296562065538
C16167,-2681.7776373038564,14.882327320712788
C16168,-2604.5613122895325,15.602572196848937
C16169,-2618.8704659238947,15.179384050794413
C16170,-2773.303115952542,13.752685122656194
C16171,-2758.9939623181804,14.242227952637815
C16172,-2681.7776373038564,14.882327320712788
C16173,-2696.086790938218,14.426296562065538
C16179,-2864.8285946012284,12.674098348421284
C16180,-2942.0449196155523,12.163057841108358
C16181,-244.95898792126857,12.663354379457278
C16182,-393.9877149111968,10.98682751476647
C16184,192.3949368577652,9.199257179844409
C16185,283.920415506451,10.491288856641564
C16186,-1734.1135589082387,2.7325438830235917
C16187,-683.1122639166548,9.986381653667777
C16188,-688.6069038822465,18.199363284597812
C16190,-629.6276707320735,8.527893673777085
C16191,-1469.67024137285,9.518619577847845
C16192,-1675.8455693241428,11.013029393298973
C16193,-1321.0453563664998,9.08970326065429
C16194,-1321.0453563664998,9.08970326065429
C16195,-1189.5927609889902,11.189618099963578
C16196,-969.5831896713285,9.049205847934342
C16197,-1660.2814149356648,11.327203456037577
C16198,-1207.3674619660858,5.490992155633087
C16199,-1182.1923703974305,4.840335308464392
C16201,-557.2325337687424,6.682192928478721
C16202,-557.2325337687424,6.682192928478721
C16203,-53.766788117352654,13.275234022808698
C16204,-120.7920518762717,12.661796246911234
C16205,-72.23501712919347,14.118290996776008
C16206,-120.7920518762717,12.661796246911234
C16207,-38.47801280687985,14.079522051541533
C16208,-105.22789748779356,12.615878328910929
C16209,-369.50661948249007,6.101294952234654
C16210,-358.57632417102894,6.564373643364993
C16211,233.06145854586936,11.23329283950504
C16212,-333.4012326023735,6.453949119591483
C16213,-205.77036707357115,7.7305943553706165
C16215,-551.1009768946644,9.56057260400727
C16216,-3234.641870313084,10.860253924189815
C16217,-3271.2755216610035,10.64941025686203
C16218,-3033.570398264238,11.236326999176345
C16222,-1454.1060869843718,10.286719665039728
C16223,-1582.6636079447874,15.097100773599369
C16224,-2053.352261891462,15.18751191055086
C16225,-513.5430269887863,10.144217287056133
C16226,-721.7656567966941,18.64724805096079
C16227,-874.4395338442823,13.357547831326746
C16228,-874.4395338442823,13.357547831326746
C16229,-1087.863569039131,17.40225881741337
C16230,-1083.6152558081453,16.73036562742566
C16231,-2261.558033980246,16.829722583438055
C16232,-681.7979161439762,11.318234567635091
C16233,-851.3671530718447,11.3451614008734
C16234,-227.3406924023717,4.334917579497684
C16235,-191.50373908732968,5.550180751167132
C16238,65.95523370593409,7.960655193383701
C16241,-257.0209758656986,7.382299010334943
C16245,-1092.498051338683,1.9153569802574486
C16246,-258.5733981325417,13.413073763068095
C16247,-92.937805999846,13.43990746790357
C16248,-272.1401992377788,9.934000465776517
C16249,-718.5771901051588,4.669736025924023
C16250,-492.8238395992207,11.764107368949844
C16251,-841.825427658176,18.465815874161756
C16252,-967.0035636997897,16.144497347979932
C16253,-950.1250615386331,16.130960635954477
C16257,-3226.648787602671,8.502330712975583
C16258,-1209.8652520059748,16.59981241443224
C16259,-1929.1618542866718,16.822617303336337
C16260,-1502.6522412957454,16.75200580305894
C16261,-2221.948843576443,16.95057073858164
C16262,-234.0257470665057,15.929706351674556
C16263,-479.33638441761383,5.546085107451789
C16264,-680.731498297291,4.329701976709256
C16265,-1598.9348346691093,4.158759219359829
C16266,-501.8067827223272,4.81057313412133
C16267,-344.60764736475477,6.622469313824791
C16268,-3212.872570370966,10.468614981389129
C16270,889.5799130099304,21.588772450162868
C16271,265.9460546126556,22.99857657077639
C16272,-612.7206674954855,1.1662318206775062
C16273,-3480.985590501697,8.297341227515346
C16274,601.962369905177,21.719687439450492
C16275,-419.63887962807803,24.185298393750415
C16276,1003.1814154631786,22.72694221768797
C16277,939.5431093879027,22.65324264824218
C16278,633.5067735338655,23.255232711750505
C16279,793.4572907700274,21.059768238167305
C16280,875.7840860652537,20.860818327503104
C16282,444.70009722258357,21.401424452437592
C16284,275.1308602947151,21.168077130549083
C16285,149.4566837443193,7.630074270301539
C16286,-99.15228964249948,9.419999813175691
C16287,-703.5417940812162,1.9337195140017729
C16288,-2137.303564594818,11.70620288836942
C16289,-2343.478892546111,13.3454069132863
C16290,-2549.6542204974044,15.1379379938365
C16291,876.1914829918651,22.0237941276309
C16292,-2763.076227403775,19.94239034703341
C16293,-2747.512073015297,20.450619005563947
C16294,-2969.2515553550684,21.48238685581594
C16295,-2953.6874009665903,21.767592170419103
C16296,-2938.1232465781122,22.754889852933207
C16297,-1524.8006385817769,14.935126416868737
C16298,-1411.3322433287613,12.558009319466459
C16299,-2725.468038236252,19.89303181175682
C16300,66.34349978494532,7.081462528422674
C16301,-2088.196225226729,14.581836514548081
C16302,-6760.104672205433,33.77799956150229
C16303,-3494.2078472156104,15.469237725098488
C16304,-2791.2020362211697,14.452480253111245
C16305,-1869.5523199328404,11.128712708125592
C16306,-2075.7276478841336,12.819786598372668
C16307,-2281.902975835427,14.657359643611207
C16308,-542.4668114756942,3.5248974046718864
C16309,-325.6964040928581,3.780139058107123
C16310,-31.870591291020897,2.4498011901928973
C16311,-325.6964040928581,3.780139058107123
C16312,-2347.486316987855,19.188056152347663
C16313,-2667.1300401921635,22.78211828056777
C16314,-3050.492127982295,19.82220233644968
C16315,-2135.035073070252,14.634803911029653
C16316,-171.36162361182042,6.159969340237208
C16317,-354.3271925227777,7.372576209445653
C16318,-326.95581091582454,7.753806308897035
C16319,-51.96573632186332,7.131173460854448
C16320,-51.96573632186332,7.131173460854448
C16322,-424.37645955872483,2.6709932325235153
C16323,64.29006578450506,3.628959430435417
C16324,-161.98555525419016,7.574005527103758
C16325,-269.2873041070793,9.395368526655124
C16326,-171.36162361182042,6.159969340237208
C16327,-3179.6646546259035,12.987534984489923
C16328,-3102.44832961158,13.45772790202722
C16329,-3340.1534530083454,12.770119885128995
C16330,-3303.519801660426,13.066920965788707
C16331,-3193.9738082602657,12.59378491780579
C16332,-3116.757483245942,13.091098840639907
C16333,-3354.462606642707,12.395281091374116
C16334,-3317.8289552947876,12.699412555085612
C16335,-3208.2829618946275,12.236775642442378
C16336,-3131.0666368803036,12.761316680136133
C16337,-3368.771760277069,12.058935723052087
C16338,-3332.1381089291494,12.36986826717566
C16339,-3222.5921155289893,11.919808877490658
C16340,1035.7346033014155,19.863679524264306
C16342,-171.36162361182042,6.159969340237208
C16343,198.74300533627647,6.607784632218227
C16344,-18.027402046559537,6.160913437829744
C16345,-454.0077218768057,7.385225211639986
C16346,-171.36162361182042,6.159969340237208
C16347,615.9139156435446,20.580522786384503
C16348,-72.15421326015024,2.2725399588234754
C16349,-2112.901618504778,16.935509132044874
C16350,-2254.7793842895776,19.535644534138225
C16351,-2460.954712240871,21.10300617574967
C16352,-612.1469516490843,5.613322471505184
C16353,-57.96121860583801,3.3064418462683576
C16354,-3370.135851186604,23.058399571359235
C16355,-264.13654655713117,4.916846408593929
C16356,-210.54776025807615,5.474916365786348
C16357,-57.96121860583801,3.3064418462683576
C16358,-84.93415331919827,10.003416409694667
C16359,-264.13654655713117,4.916846408593929
C16360,-210.54776025807615,5.474916365786348
C16361,-156.95897395902122,6.369600195592144
C16362,-281.1331570351435,11.054419942957296
C16363,-146.5032053765786,3.464221508974898
C16364,-112.86992502732011,5.231625262143076
C16365,-758.765855831792,11.60574444418899
C16366,-458.14653185673626,10.812929354871434
C16367,-1937.1512944843628,18.599922234178546
C16368,-1409.8958075103376,17.525322204225745
C16369,-1730.97596653307,16.7185903532387
C16370,-1730.97596653307,16.7185903532387
C16371,-2227.8064495762173,14.935284215805364
C16372,-2460.954712240871,21.10300617574967
C16373,-2724.5516157042157,13.091571399310325
C16374,-2527.344987275209,16.392401748555507
C16375,-2765.0501106719744,15.378779169028187
C16376,-2728.416459324055,15.783216562204954
C16386,178.980464409198,9.149211218027096
C16387,-2604.5613122895325,15.602572196848937
C16388,-2842.2664356862983,14.63941431491633
C16389,-2805.6327843383788,15.019622688263224
C16390,-816.3725187519755,1.5599537487426725
C16391,76.62023780422666,12.144099443007525
C16392,112.45719111926869,13.048969937436976
C16393,112.45719111926869,13.048969937436976
C16394,102.62975373353896,9.40453167073437
C16395,102.62975373353896,9.40453167073437
C16396,128.63926966285123,7.64287823723358
C16397,128.63926966285123,7.64287823723358
C16398,117.7662262875308,5.6588108402057475
C16399,164.47622297789326,9.120334978052794
C16400,154.64878559216353,7.575240371872981
C16401,-496.49632838767707,6.319661231595964
C16402,148.2941444343107,14.469960871715923
C16403,138.466707048581,10.593720295554446
C16404,-403.8535451708272,12.989005597139489
C16405,-800.6400466849351,15.426091917088508
C16406,-1286.0617494032006,8.642198647898386
C16407,-1313.0346841165608,14.088370393990644
C16408,-1519.210012067854,15.582279266033717
C16409,-1562.5806159885421,12.732848964273268
C16410,-1768.7559439398353,14.625913368316892
C16414,-67.7086209027121,12.008954268300966
C16415,-662.0703272817085,9.467383392599471
C16416,-504.6847521251464,15.079288024306674
C16417,-489.1205977366683,14.571397105326497
C16418,-779.5705218938256,9.85971701362609
C16419,-460.05843380420504,8.538830735061614
C16420,-29.34386352681197,6.7328765465399965
C16422,-1575.4149007012315,11.94586738234794
C16423,-1821.3315272307589,14.522408040555087
C16424,-2681.3187034797747,5.2749965793244575
C16426,-1817.9072318998321,4.881224474648812
C16427,-66.9639270972734,4.784316381981502
C16428,-2837.417264920949,5.0398354507121255
C16429,-1974.005793341007,4.642349683431778
C16430,-1065.6301786648344,4.497917861934025
C16431,-223.0624885384479,4.596183293247073
C16432,-408.48339883220905,8.761251521582057
C16433,-697.9611139718606,1.2725365958634358
C16434,-341.91822267410384,1.8762513611071099
C16435,-303.76988635733693,5.557896132563766
C16436,-358.67537043502347,2.9318707535840582
C16438,-526.0394534641051,2.9318707535840467
C16439,-348.83313977105473,2.259045071587915
C16440,-360.38140171859135,3.134958286798916
C16441,-1065.6301786648344,4.497917861934025
C16443,-379.09801521532955,4.606534197596783
C16444,288.5665517157086,6.026375266439349
C16445,-1139.5916704762951,4.016027848475774
C16446,210.64639954045737,9.26793754186277
C16447,-297.0239803499087,4.1543645635940045
C16448,-461.7043911742986,4.3888387841497964
C16449,-223.0624885384479,4.596183293247073
C16450,151.03072512421696,3.319832424253466
C16461,-147.16215102227085,4.399441017532542
C16462,-221.12364283373176,3.381882451452483
C16463,-2568.2303274808664,23.497339979436845
C16464,-3089.388565839943,9.719214854288811
C16465,-3015.427074028482,10.523907404613174
C16466,-3222.7349297739484,9.567341333648388
C16468,-3035.9726113594643,9.758282870302358
C16469,-3273.6777347562297,9.006253253485221
C16470,-3113.1889363737882,9.139120272393397
C16471,-3237.04408340831,9.323094958898595
C16472,-471.8776394301114,6.095700968513557
C16473,-471.8776394301114,6.095700968513557
C16474,-517.5057180563133,4.838797454809856
C16475,-517.5057180563133,4.838797454809856
C16476,-547.7935325510512,5.574369428782733
C16477,-575.7797262831145,4.631562851629783
C16478,-599.782635729658,9.597827300530048
C16479,-599.782635729658,9.597827300530048
C16480,-599.782635729658,9.597827300530048
C16481,-599.782635729658,9.597827300530048
C16482,-578.2219341780288,12.41609870698793
C16483,-265.13721824469656,9.499421617933072
C16484,-243.5765166930675,12.229452461027169
C16485,-265.70231147881833,4.786709773858024
C16488,-1057.5510745191718,5.124910102450584
C16489,-1900.1187646455583,5.140215860311078
C16490,-2102.700582597494,17.82559299739284
C16491,-1758.4777257655044,17.187638672103404
C16492,-1399.940199692408,11.663335144294722
C16493,-803.959605370116,15.262598028387034
C16494,-968.5341778589188,15.18811654957277
C16495,-1129.0229762413605,15.093992700937365
C16496,-1298.592213169229,14.844020538007971
C16497,-1112.1444740802037,15.196705698325816
C16498,-951.6556756977618,15.29193372341483
C16499,-1454.6907746104034,14.609698272750487
C16500,-1619.2653470992063,14.608620911338264
C16502,-35.09113504260262,6.815387368180704
C16503,-7.719753435649473,7.46700080879306
C16504,-214.62721439595612,6.680108851388371
C16505,-406.744616118355,6.116461436348633
C16506,-434.1159977253082,5.401982501852511
C16507,-1242.5854292211716,6.326383335934327
C16508,-343.35439423017755,6.912658277083383
C16509,-787.0811032089592,15.365548408259885
C16511,-1115.6499440058317,3.582667959195444
C16512,-230.51861411825487,3.7410072949652164
C16513,172.178132067993,8.915242030430866
C16516,-22.118352769301588,9.359078904094824
C16517,-694.7452731919092,8.751757316452574
C16518,-311.9781701670954,8.475756278022645
C16519,-1221.6702860579685,8.627379444898812
C16521,157.26710882083748,2.7514577478441367
C16522,3.4363284049832927,7.14349405974372
C16523,-1906.367557214438,19.016940071322207
C16524,-2066.85635559688,19.003658658354638
C16525,-73.7799966093406,6.822600894744917
C16526,-150.9963216236645,6.736485864860663
C16527,94.96180705366908,8.28921133366221
C16528,-3082.168416009838,12.097497383306997
C16529,-3067.859262375476,12.704741314260719
C16530,-3019.2612446298763,11.771200720315372
C16531,-3004.952090995514,12.331877162395124
C16532,-2990.6429373611522,12.914996255662151
C16533,-59.47084297497871,7.55724436771493
C16534,17.74548203934517,7.826524890280489
C16535,-235.36722345516935,6.50833649417623
C16536,-172.46005207520733,5.59377903129082
C16537,-263.98553072389313,4.970477741739112
C16538,-744.2456794220684,1.4574348953215526
C16541,-1023.6586568358963,57.97530470097668
C16542,-408.1565541885741,20.198336570729
C16543,-133.10677467725492,19.798616657846875
C16544,201.53743340062442,11.714702647895212
C16546,351.6585083517588,10.27338466867277
C16547,145.48318040046578,10.004841488791172
C16548,321.0927198172197,9.157770996204935
C16549,191.16970996931704,10.212340038821011
C16552,-63.73293714697794,5.599141650726081
C16560,-193.80019562492606,6.104228158818823
C16561,-5.14716792212122,6.845071769783422
C16562,-695.9813301308434,13.050942607348341
C16563,-1400.4014211604378,17.067346123494527
C16564,-1258.7557488746831,39.677641254957685
C16565,-11.066823692781718,6.405495046415682
C16566,-715.4869147223761,9.54557951652226
C16567,-1419.9070057519707,14.245583965823343
C16568,-1284.1718123412184,33.840609617985685
C16569,-42.86753327384136,4.798983642338433
C16570,-72.84494727528379,4.908134617541094
C16571,-200.9034946385728,3.3244152775141873
C16572,-211.3224958734143,6.940095787545015
C16573,-176.90164136382765,9.904005668402881
C16574,-176.90164136382765,9.904005668402881
C16575,13.1506929353719,9.951161761478822
C16579,-913.3917639967412,2.4532328609688996
C16582,-7.182623740007848,7.49840536685066
C16583,-1144.773251479824,2.1648542788415606
C16584,-48.783379202498125,7.985264194032632
C16586,-8.064862475343645,4.4253727285660975
C16587,30.57023103408479,4.380236492835768
C16588,-779.3111676104448,1.8935684573455178
C16589,-772.156590793264,2.1388054976257367
C16590,-438.68561319308674,1.9629560831722206
C16591,-186.20017634875126,4.348885295117737
C16592,97.69851080951685,3.2451314356517287
C16593,-303.55036391473664,4.028697388512294
C16594,-587.7765634121621,4.018990024497752
C16595,15.590449016251831,4.062288329460403
C16596,-11.748749270737555,3.980067272382295
C16597,-1140.6874773734628,2.1981705340105573
C16598,-1137.6186746626431,2.319336143097849
C16600,-1133.532900556282,2.3622674450561516
C16601,79.55338359516264,11.879144369466834
C16602,79.55338359516264,11.879144369466834
C16603,-126.6219443561304,12.787748703779865
C16604,175.92883541739002,12.887205671988465
C16605,145.49908254246904,10.04213776365784
C16606,-173.1507330769513,11.009107858022972
C16608,14.598359664244605,10.485160740847878
C16609,-15.967428870294597,9.416165800988592
C16610,-331.98652342468927,9.288745783071164
C16611,-146.69663273410072,9.411617997166356
C16612,-115.21611604185316,9.430815570138911
C16614,331.60722340401713,5.7721148790788535
C16615,-1019.9061191293514,5.6934284727034825
C16620,-1305.4939707039712,10.343144279352181
C16621,192.5401820910065,5.202583439998431
C16622,-317.8366973303221,3.739819335605074
C16623,-321.7201809528032,3.525755930131919
C16624,-535.6460102300191,7.236421267851167
C16625,-855.5707319102391,7.296094038171853
C16626,-6.393240788316604,8.688378828813052
C16627,-31.784832562524436,7.869603646167999
C16628,-166.88203917075836,8.699113724405107
C16629,-162.4918022294911,8.6239132023813
C16630,-270.22807264810695,5.471003470111897
C16631,-472.50086454579315,5.482981700042188
C16632,-374.1281707792463,4.199985067420212
C16633,-919.0888243826432,5.919050745111502
C16634,-1761.6565145090296,5.919781055190076
C16635,-545.9418916148551,5.9687013598687235
C16637,-1435.0178596822677,1.6502156574074625
C16639,-757.7793896730552,1.3258409031991158
C16640,-228.4047544606369,3.8604698523682988
C16641,-71.03469163961547,23.40510710369098
C16644,-568.625474665863,7.428287423671124
C16645,-2927.7357659811905,12.69310556990677
C16647,-319.9671445072244,4.271032974275079
C16648,-231.98956560059796,2.635070318151865
C16649,-472.2197267442989,1.9712600470322856
C16650,-467.8294898030316,1.999878587725353
C16651,-472.2197267442989,1.9712600470322856
C16652,-435.5860753963793,2.0899379460541834
C16653,-237.76943655039628,2.6335562949788165
C16654,-234.51460334753324,2.375733418963593
C16655,-435.5860753963793,2.0899379460541834
C16656,-158.028073789137,2.759122063800016
C16657,-653.11938049362,1.7890171166133206
C16658,-645.964803676439,2.054429839961275
C16659,353.25591644901755,11.62225078924502
C16660,356.81842763926454,11.488799754733726
C16661,39.49047609771943,8.679014260376107
C16662,8.924687563180228,7.411694296161935
C16665,-261.64889064159047,4.741733263579283
C16666,-292.9716268080932,4.518350386160117
C16667,-597.0744887429074,10.198055644528443
C16671,-212.0384289141599,12.882389345525642
C16672,-641.0197444148722,10.284664996588718
C16673,-517.4727135407696,2.7605768260857584
C16674,-599.9795753641187,5.809278756653956
C16675,-239.61686118114577,7.778120218748322
C16677,-84.24252458003062,10.156016133867299
C16678,-67.36402241887382,10.381320832938345
C16679,-70.77184909333658,10.211571480286095
C16680,-4.913395094864811,12.093531754423362
C16681,302.09711973067385,10.945257080700323
C16682,263.4620262212455,10.67157737091752
C16683,110.77129145453378,10.443023713056785
C16687,-6853.00895213947,12.201086580175833
C16688,-2420.2921739601484,2.0347799991576307
C16692,-1249.1877958912673,5.032377425897363
C16693,-184.5491976049234,6.616457224790561
C16694,-154.8441078154346,8.281293008524024
C16695,712.0189302324225,23.957950763216918
C16696,45.08730269980793,4.587014498486131
C16697,-288.10376228614837,9.45256046312296
C16698,-1994.8501019611688,2.841607584665789
C16699,-2175.894688687869,1.79087785703383
C16700,-407.78446836813,4.38195300873979
C16701,-325.04535748009783,8.15001159842919
C16702,-309.4812030916197,7.875514321834934
C16704,-452.56005464543955,11.605649963178628
C16705,-436.9959002569614,13.058828300102189
C16706,-187.29998678247503,3.0066391531440098
C16707,-688.4327530085883,16.812439653810657
C16710,-753.3135410849816,20.605878574164375
C16711,-31.100497528998535,12.727346149757656
C16712,-684.776368895032,20.01292276564027
C16715,-302.53399887514837,4.895932827361264
C16716,-174.90313334634598,6.085885020478389
C16721,-291.60012068366626,9.498982605644732
C16723,-1214.0756857350034,17.9444568160884
C16724,-1023.6152202729456,17.550715825328083
C16725,-1007.90035778371,17.05858237058809
C16726,-102.96325255966856,10.083678575813042
C16727,-164.02755787205672,10.901430794712777
C16728,-293.57442612248354,10.451090312218358
C16735,66.92915640782107,14.912614452268995
C16737,-927.306585157593,1.1365383586234177
C16741,-522.9584418990356,2.663923235390357
C16742,-522.9584418990356,2.663923235390357
C16743,-1358.799255001852,2.7069511384791913
C16744,-737.5321853889155,4.003422375592628
C16745,-737.9598672234023,4.155550807930295
C16746,-385.9658373192782,11.941906502600563
C16747,-490.2434174155281,9.711075130578491
C16748,-796.8340046650885,12.907085780968309
C16749,-2124.4122968074134,20.96424287689744
C16750,-1017.0796111921445,9.24199666030183
C16751,-1017.0796111921445,9.24199666030183
C16752,-1618.7975372378116,13.810170596257542
C16753,-825.3207006462153,21.721529802858885
C16754,-935.6430181611546,21.21322268845868
C16755,-893.5305906485419,20.390323837350266
C16756,-778.9599599026168,20.47382648985435
C16759,-234.13460942330985,4.282345765762802
C16760,-453.8088135494421,16.535323126176515
C16762,-5323.723152619235,84.5551054839388
C16765,-990.02820350415,12.885639806089976
C16766,-148.56949598339736,9.278160377066797
C16767,-2027.5954944203645,24.64013158075234
C16772,-97.56123627874615,6.594342874465798
C16773,-147.78417378651093,9.66800007300105
C16774,-152.26803278481967,8.91681166627694
C16775,255.57088174812105,8.081151296698286
C16776,241.27376620012848,8.041034418360903
C16777,-103.58703987885929,6.5923201392559125
C16778,-832.9822286596178,13.500906760618806
C16779,287.67454194509355,6.1538523015705175
C16780,-210.2880364270743,13.19400518815302
C16781,-517.1505301347031,13.46871238366498
C16782,89.50261959465831,10.257570623130889
C16783,-1041.0732846289136,16.812006798832172
C16784,-1537.0178263509927,12.06887051857987
C16785,-974.9787057158293,9.424709445645988
C16786,-605.8801828295549,23.306628575805533
C16787,-426.77944512332084,8.653573427075365
C16788,-324.7989444155004,4.8704184579265215
C16790,-880.878499392803,16.117610120716243
C16792,-345.78584142973915,3.7576827900005694
C16793,-300.50988313195626,10.834125619528615
C16794,-233.03058337286674,6.249405899068943
C16795,-203.88203117835886,8.68390657248914
C16796,-656.5763148262724,18.125191971139383
C16797,-2525.8069370291573,28.296717319931716
C16798,-2525.8069370291573,28.296717319931716
C16799,-1872.470029920315,15.54253370491626
C16800,-1716.3714684791407,15.616402624061745
C16801,-1716.3714684791407,15.616402624061745
C16802,-1906.489375373979,16.625599081167692
C16803,-1913.2046144920037,16.85460115035318
C16804,-401.1106500510283,3.863966080032097
C16805,-51.62217456341138,12.638113440012607
C16806,88.14640426897546,19.176127331920917
C16807,381.0702651076796,19.44215477727197
C16808,-1432.7401939646081,16.43668572778335
C16809,-1322.0245826289372,12.05557207994266
C16810,44.766632489664126,11.426820417788035
C16811,-268.2328778046508,6.941714445872449
C16812,-244.4325072708054,7.0903223812386695
C16813,-47.62185306832937,9.868017888341825
C16814,210.6070915218353,8.49545108066656
C16815,-238.29813243081512,11.453286467445896
C16818,-449.97604091627204,15.551863158636401
C16819,-1246.8526575322712,24.654098021006153
C16820,-2023.3647917080752,17.427724822149383
C16821,-274.5945785071485,8.439745515521965
C16822,-258.27531802734177,20.46168178900978
C16823,487.79309054506774,18.271193286468844
C16825,-254.16022127520372,7.881165466817008
C16826,-1607.8991259717538,7.439185549070558
C16827,-1018.0526529269526,4.206452813009371
C16828,-458.52445619980125,7.920451666022871
C16829,212.9562984523863,11.618402440219104
C16831,-96.61044217306156,5.995900048382861
C16833,-3082.0381298981147,8.760511681533526
C16834,-157.39598502229498,1.5737666172747848
C16835,-243.3789362617935,1.3642111619326838
C16836,-179.79736880954314,15.057577078537323
C16837,-241.86945184718257,7.449845461132007
C16838,-385.0368434735233,15.262210444340203
C16839,-3753.626224573708,70.27224838709003
C16840,482.16932541771524,10.12160625576076
C16841,-1525.8662677510606,20.66532148595615
C16842,-1110.8329112177034,7.8359046935905265
C16843,-649.7639808084175,9.194695824833152
C16846,-102.96325255966856,10.083678575813042
C16847,-1552.2733731961737,36.36635265852998
C16848,-1561.4969891654284,1.6354046665297663
C16849,-1255.5914437493116,1.3047517696587836
C16850,-781.9330297386311,1.5923156947038972
C16851,-7004.264042880766,37.59496423974546
C16852,-4757.8251931064915,85.40653996097961
C16857,-3705.8289253230805,83.65272630835968
C16858,-275.71936688122446,12.048893510737807
C16859,-1528.8643438176805,13.930960649230732
C16860,312.84687370485597,14.71494763915064
C16861,-1091.6589774656104,15.726449435683097
C16862,-1515.639721848254,36.55581570410001
C16865,-1204.2456520889646,22.91849877473336
C16868,-1781.6665760836431,17.50435281686343
C16870,-1571.537352483861,39.37029674012109
C16872,-5542.57995480772,77.44650739779324
C16873,75.73700999534321,5.574329217477225
C16874,-1453.675568758548,15.173997875777236
C16876,-1688.088126114574,41.538510662016584
C16877,-622.7409345670585,24.19473418718893
C16878,-1219.546614478022,30.919972161287117
C16880,-400.92874549657347,13.497093453073669
C16883,-265.10103925404024,23.59922716381459
C16884,-641.6267200455338,1.230705439101896
C16885,-3524.7809398920153,69.85892277779455
C16886,-3525.1924820623944,69.97358984336519
C16887,-3971.669223304845,70.2108828621812
C16888,-3972.0807654752243,70.32858939410583
C16889,-481.3933866965862,10.586439734819363
C16890,-1342.1634429133035,16.848269031303154
C16891,-7.620180793654342,12.512747425317789
C16892,-1025.3268575322013,14.811548442994715
C16893,74.99579636856623,12.479037503123728
C16894,-423.8509398321774,18.94272052816693
C16895,-389.55033593351897,20.6985441712993
C16896,-261.7617599538119,5.094179471476784
C16901,-728.3445847247228,14.840963936891264
C16902,-1218.1232022183176,24.93620458041337
C16903,542.7400751215483,18.88661587592962
C16904,-1418.6879438448623,25.78303437111484
C16905,-1093.543998516316,59.51170309173225
C16906,314.82350277055474,6.54724339215654
C16907,-1824.403950795946,43.86110640414131
C16908,-512.7786645155638,12.75403853226816
C16909,-48.113574961140905,9.804293349214293
C16911,-1282.2066166009472,17.68698166419681
C16912,-1082.5530568390109,22.14455000939051
C16913,-387.42103033980163,10.544966413043134
C16914,-299.5582337437013,12.876580034101279
C16915,-1434.0624410764362,15.357043073981343
C16916,-565.7512509865826,21.54467725604066
C16918,246.5834672831287,4.342724988857824
C16919,-4.372127222413802,12.30665840087097
C16920,-409.4692582742598,8.482438125986482
C16921,-489.7202631138006,17.65234188299568
C16922,-655.0411868106834,15.99909036950302
C16923,-958.9891205118258,15.89998367361135
C16924,-44.435039343520884,7.299738763293303
C16925,-281.2776742510718,13.236544121504576
C16927,129.18423228338315,2.6603319661516456
C16928,188.38004254623257,4.5538235415068
C16929,-330.8852441692464,9.119028091010504
C16930,9.904843910530232,3.443559061761239
C16933,119.28088639393576,12.706777839439885
C16937,-521.7286085481574,7.397712885163727
C16938,-464.0736374968081,19.30028495330779
C16939,-1114.250400619205,22.343217043326792
